sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0,011;11;;60rounds;Yes;No;2;0,72333;1,00000;0,00000;0,22367;1,72333;TimeDependentAgentBoulware@43448;TimeDependentAgentConceder@43449;0.9999999999999999;0.7233333333333334;0.9999999999999999;0.7233333333333334;0.0;0.0;party8_utility.xml;party1_utility.xml
0,006;6;;60rounds;Yes;No;2;0,78187;1,00000;0,00000;0,14856;1,78187;TimeDependentAgentConceder@43450;TimeDependentAgentBoulware@43451;0.7818712709585628;1.0;0.7818712709585628;1.0;0.0;0.0;party8_utility.xml;party1_utility.xml
0,063;61;;60rounds;No;No;1;0,00000;0,00000;1,03216;1,17788;0,00000;Group29_BoaParty@43452;TimeDependentAgentHardliner@43453;0.0;0.0;0.0;0.0;0.0;0.0;party8_utility.xml;party9_utility.xml
0,100;61;;60rounds;Yes;No;2;0,33633;1,00000;0,00000;0,47071;1,33633;TimeDependentAgentHardliner@43454;Group29_BoaParty@43455;0.9999999999999999;0.33632782633166236;0.9999999999999999;0.33632782633166236;0.0;0.33632782633166236;party8_utility.xml;party9_utility.xml
0,068;41;;60rounds;Yes;No;2;0,75048;0,91246;0,00000;0,05513;1,66294;TimeDependentAgentBoulware@43456;Group29_BoaParty@43457;0.9124619064965962;0.7504778735349671;0.9124619064965962;0.7504778735349671;0.0;0.7504778735349671;party8_utility.xml;party9_utility.xml
0,009;7;;60rounds;Yes;No;2;0,75928;0,86869;0,03097;0,03097;1,62797;TimeDependentAgentConceder@43458;Group29_BoaParty@43459;0.8686929586727271;0.7592790583505206;0.8686929586727271;0.7592790583505206;0.0;0.7592790583505206;party8_utility.xml;party9_utility.xml
0,050;50;;60rounds;Yes;No;2;0,75048;0,91246;0,00000;0,05513;1,66294;Group29_BoaParty@43460;TimeDependentAgentBoulware@43461;0.9124619064965962;0.7504778735349671;0.9124619064965962;0.7504778735349671;0.9124619064965962;0.0;party8_utility.xml;party9_utility.xml
0,064;60;;60rounds;Yes;No;2;0,33633;1,00000;0,00000;0,47071;1,33633;TimeDependentAgentHardliner@43462;TimeDependentAgentBoulware@43463;0.9999999999999999;0.33632782633166236;0.9999999999999999;0.33632782633166236;0.0;0.0;party8_utility.xml;party9_utility.xml
0,056;59;;60rounds;Yes;No;2;0,38444;1,00000;0,00000;0,53262;1,38444;TimeDependentAgentBoulware@43464;TimeDependentAgentHardliner@43465;0.3844373906691496;1.0;0.3844373906691496;1.0;0.0;0.0;party8_utility.xml;party9_utility.xml
0,035;37;;60rounds;Yes;No;2;0,38444;1,00000;0,00000;0,53262;1,38444;TimeDependentAgentConceder@43466;TimeDependentAgentHardliner@43467;0.3844373906691496;1.0;0.3844373906691496;1.0;0.0;0.0;party8_utility.xml;party9_utility.xml
0,009;8;;60rounds;Yes;No;2;0,75048;0,91246;0,00000;0,05513;1,66294;Group29_BoaParty@43468;TimeDependentAgentConceder@43469;0.9124619064965962;0.7504778735349671;0.9124619064965962;0.7504778735349671;0.9124619064965962;0.0;party8_utility.xml;party9_utility.xml
0,045;44;;60rounds;Yes;No;2;0,33633;1,00000;0,00000;0,47071;1,33633;TimeDependentAgentHardliner@43470;TimeDependentAgentConceder@43471;0.9999999999999999;0.33632782633166236;0.9999999999999999;0.33632782633166236;0.0;0.0;party8_utility.xml;party9_utility.xml
0,038;36;;60rounds;Yes;No;2;0,54967;0,95587;0,00000;0,25378;1,50554;TimeDependentAgentBoulware@43472;TimeDependentAgentConceder@43473;0.9558726687254194;0.5496683840955235;0.9558726687254194;0.5496683840955235;0.0;0.0;party8_utility.xml;party9_utility.xml
0,033;33;;60rounds;Yes;No;2;0,47198;0,97360;0,00000;0,44189;1,44557;TimeDependentAgentConceder@43474;TimeDependentAgentBoulware@43475;0.4719752863168878;0.9735964455533398;0.4719752863168878;0.9735964455533398;0.0;0.0;party8_utility.xml;party9_utility.xml
0,065;61;;60rounds;No;No;1;0,00000;0,00000;1,19819;1,28905;0,00000;Group29_BoaParty@43476;TimeDependentAgentHardliner@43477;0.0;0.0;0.0;0.0;0.0;0.0;party7_utility.xml;party1_utility.xml
0,105;54;;60rounds;Yes;No;2;0,68667;1,00000;0,00000;0,36468;1,68667;TimeDependentAgentHardliner@43478;Group29_BoaParty@43479;1.0;0.6866666666666666;1.0;0.6866666666666666;0.0;0.6866666666666666;party7_utility.xml;party1_utility.xml
0,069;38;;60rounds;Yes;No;2;0,75000;0,93443;0,00000;0,27775;1,68443;TimeDependentAgentBoulware@43480;Group29_BoaParty@43481;0.9344344216807701;0.7499999999999999;0.9344344216807701;0.7499999999999999;0.0;0.7499999999999999;party7_utility.xml;party1_utility.xml
0,002;2;;60rounds;Yes;No;2;0,71667;0,89790;0,04946;0,29566;1,61457;TimeDependentAgentConceder@43482;Group29_BoaParty@43483;0.8978984410040878;0.7166666666666666;0.8978984410040878;0.7166666666666666;0.0;0.7166666666666666;party7_utility.xml;party1_utility.xml
0,050;45;;60rounds;Yes;No;2;0,87333;0,91832;0,00000;0,16447;1,79166;Group29_BoaParty@43484;TimeDependentAgentBoulware@43485;0.9183223339690778;0.8733333333333334;0.9183223339690778;0.8733333333333334;0.9183223339690778;0.0;party7_utility.xml;party1_utility.xml
0,053;54;;60rounds;Yes;No;2;0,68667;1,00000;0,00000;0,36468;1,68667;TimeDependentAgentHardliner@43486;TimeDependentAgentBoulware@43487;1.0;0.6866666666666666;1.0;0.6866666666666666;0.0;0.0;party7_utility.xml;party1_utility.xml
0,071;47;;60rounds;Yes;No;2;0,81342;1,00000;0,00000;0,00000;1,81342;TimeDependentAgentBoulware@43488;TimeDependentAgentHardliner@43489;0.8134174086583098;1.0;0.8134174086583098;1.0;0.0;0.0;party7_utility.xml;party1_utility.xml
0,004;5;;60rounds;Yes;No;2;0,81342;1,00000;0,00000;0,00000;1,81342;TimeDependentAgentConceder@43490;TimeDependentAgentHardliner@43491;0.8134174086583098;1.0;0.8134174086583098;1.0;0.0;0.0;party7_utility.xml;party1_utility.xml
0,004;4;;60rounds;Yes;No;2;0,86083;0,90072;0,02159;0,16428;1,76155;Group29_BoaParty@43492;TimeDependentAgentConceder@43493;0.900719964337971;0.8608333333333335;0.900719964337971;0.8608333333333335;0.900719964337971;0.0;party7_utility.xml;party1_utility.xml
0,014;14;;60rounds;Yes;No;2;0,68667;1,00000;0,00000;0,36468;1,68667;TimeDependentAgentHardliner@43494;TimeDependentAgentConceder@43495;1.0;0.6866666666666666;1.0;0.6866666666666666;0.0;0.0;party7_utility.xml;party1_utility.xml
0,014;14;;60rounds;Yes;No;2;0,68667;1,00000;0,00000;0,36468;1,68667;TimeDependentAgentBoulware@43496;TimeDependentAgentConceder@43497;1.0;0.6866666666666666;1.0;0.6866666666666666;0.0;0.0;party7_utility.xml;party1_utility.xml
0,004;5;;60rounds;Yes;No;2;0,81342;1,00000;0,00000;0,00000;1,81342;TimeDependentAgentConceder@43498;TimeDependentAgentBoulware@43499;0.8134174086583098;1.0;0.8134174086583098;1.0;0.0;0.0;party7_utility.xml;party1_utility.xml
0,002;3;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;Group29_BoaParty@43500;TimeDependentAgentHardliner@43501;1.0;1.0;1.0;1.0;1.0;0.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentHardliner@43502;Group29_BoaParty@43503;1.0;1.0;1.0;1.0;0.0;1.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentBoulware@43504;Group29_BoaParty@43505;1.0;1.0;1.0;1.0;0.0;1.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;0,89790;0,89790;0,14439;0,14439;1,79580;TimeDependentAgentConceder@43506;Group29_BoaParty@43507;0.8978984410040878;0.8978984410040878;0.8978984410040878;0.8978984410040878;0.0;0.8978984410040878;party7_utility.xml;party9_utility.xml
0,002;3;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;Group29_BoaParty@43508;TimeDependentAgentBoulware@43509;1.0;1.0;1.0;1.0;1.0;0.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentHardliner@43510;TimeDependentAgentBoulware@43511;1.0;1.0;1.0;1.0;0.0;0.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentBoulware@43512;TimeDependentAgentHardliner@43513;1.0;1.0;1.0;1.0;0.0;0.0;party7_utility.xml;party9_utility.xml
0,002;3;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentConceder@43514;TimeDependentAgentHardliner@43515;1.0;1.0;1.0;1.0;0.0;0.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;0,96803;0,96803;0,04521;0,04521;1,93606;Group29_BoaParty@43516;TimeDependentAgentConceder@43517;0.9680310169079032;0.9680310169079032;0.9680310169079032;0.9680310169079032;0.9680310169079032;0.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentHardliner@43518;TimeDependentAgentConceder@43519;1.0;1.0;1.0;1.0;0.0;0.0;party7_utility.xml;party9_utility.xml
0,002;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentBoulware@43520;TimeDependentAgentConceder@43521;1.0;1.0;1.0;1.0;0.0;0.0;party7_utility.xml;party9_utility.xml
0,004;3;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;TimeDependentAgentConceder@43522;TimeDependentAgentBoulware@43523;1.0;1.0;1.0;1.0;0.0;0.0;party7_utility.xml;party9_utility.xml
0,071;61;;60rounds;No;No;1;0,00000;0,00000;1,03216;1,17788;0,00000;Group29_BoaParty@43524;TimeDependentAgentHardliner@43525;0.0;0.0;0.0;0.0;0.0;0.0;party7_utility.xml;party8_utility.xml
0,098;61;;60rounds;Yes;No;2;0,38444;1,00000;0,00000;0,53262;1,38444;TimeDependentAgentHardliner@43526;Group29_BoaParty@43527;1.0;0.3844373906691496;1.0;0.3844373906691496;0.0;0.3844373906691496;party7_utility.xml;party8_utility.xml
0,086;47;;60rounds;Yes;No;2;0,78187;0,81342;0,02234;0,09494;1,59529;TimeDependentAgentBoulware@43528;Group29_BoaParty@43529;0.8134174086583098;0.7818712709585628;0.8134174086583098;0.7818712709585628;0.0;0.7818712709585628;party7_utility.xml;party8_utility.xml
0,003;3;;60rounds;Yes;No;2;0,71931;0,85538;0,00000;0,16786;1,57469;TimeDependentAgentConceder@43530;Group29_BoaParty@43531;0.8553827988457351;0.719311478354704;0.8553827988457351;0.719311478354704;0.0;0.719311478354704;party7_utility.xml;party8_utility.xml
0,062;57;;60rounds;Yes;No;2;0,51503;0,93706;0,00000;0,38784;1,45209;Group29_BoaParty@43532;TimeDependentAgentBoulware@43533;0.9370604648766575;0.515028026207183;0.9370604648766575;0.515028026207183;0.9370604648766575;0.0;party7_utility.xml;party8_utility.xml
0,068;59;;60rounds;Yes;No;2;0,38444;1,00000;0,00000;0,53262;1,38444;TimeDependentAgentHardliner@43534;TimeDependentAgentBoulware@43535;1.0;0.3844373906691496;1.0;0.3844373906691496;0.0;0.0;party7_utility.xml;party8_utility.xml
